C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0160.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0184.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0195.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0202.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0206.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0218.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0233.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0264.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0272.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0276.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0288.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0292.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0000_f0301.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0023.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0027.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0032.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0036.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0046.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0049.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0050.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0062.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0069.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0078.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0103.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0107.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0113.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0117.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0142.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0158.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0160.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0164.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0169.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0179.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0186.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0201.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0205.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0219.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0228.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0239.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0240.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0263.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0272.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0283.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0001_f0287.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0010.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0014.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0040.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0044.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0080.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0084.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0108.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0115.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0120.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0124.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0135.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0152.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0156.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0186.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0194.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0197.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0201.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0205.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0211.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0215.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0221.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0225.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0231.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0232.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0235.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0236.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0262.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0266.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0002_f0298.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0012.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0016.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0073.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0077.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0081.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0085.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0098.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0100.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0104.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0129.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0139.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0141.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0151.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0162.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0178.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0182.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0186.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0209.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0229.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0233.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0238.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0251.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0252.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0255.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0256.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0260.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0264.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0279.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0003_f0297.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0003.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0007.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0013.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0017.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0023.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0033.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0042.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0058.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0062.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0066.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0078.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0082.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0089.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0099.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0113.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0123.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0127.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0132.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0136.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0140.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0144.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0151.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0152.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0156.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0160.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0164.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0179.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0189.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0191.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0201.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0211.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0216.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0222.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0240.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0244.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0269.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0272.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0279.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0287.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0297.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0298.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0004_f0301.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0000.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0011.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0012.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0020.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0039.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0049.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0050.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0062.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0069.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0073.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0077.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0078.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0082.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0086.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0090.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0103.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0107.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0113.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0117.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0142.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0158.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0166.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0178.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0184.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0189.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0207.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0218.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0229.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0233.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0238.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0240.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0256.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0263.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0272.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0005_f0280.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0005.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0015.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0026.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0038.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0065.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0075.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0080.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0084.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0102.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0106.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0109.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0110.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0113.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0114.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0117.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0121.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0125.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0130.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0134.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0162.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0166.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0192.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0196.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0208.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0227.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0228.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0237.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0250.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0254.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0270.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0274.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0006_f0286.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0005.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0020.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0042.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0046.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0050.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0053.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0054.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0057.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0061.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0065.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0070.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0074.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0087.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0106.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0110.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0128.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0141.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0151.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0162.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0166.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0178.jpg,1,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0196.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0214.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0226.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0233.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0237.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0253.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0257.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0279.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0280.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0291.jpg,0,100
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0007_f0292.jpg,0,100
