C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0008_f0080.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0008_f0089.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0008_f0148.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0009_f0059.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0009_f0068.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0009_f0071.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0009_f0083.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0009_f0150.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0063.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0064.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0067.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0073.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0077.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0078.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0163.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0168.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0172.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0176.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0179.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100a0010_f0185.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0000_f0009.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0000_f0143.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0000_f0153.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0000_f0154.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0000_f0160.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0009.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0012.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0016.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0019.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0021.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0031.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0058.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0063.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0001_f0138.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0002_f0005.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0002_f0114.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0002_f0122.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0003_f0153.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0003_f0157.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0003_f0158.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0003_f0185.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0006.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0014.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0025.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0034.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0043.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0047.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0062.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0164.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0176.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0004_f0190.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0007.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0008.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0017.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0024.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0099.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0005_f0100.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0006_f0017.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0006_f0018.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0006_f0047.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0006_f0187.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0011.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0015.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0021.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0025.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0119.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0121.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0128.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0130.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0134.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0007_f0142.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0008_f0012.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0008_f0026.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0008_f0128.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0007.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0010.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0017.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0024.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0162.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0183.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0009_f0187.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0000.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0011.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0018.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0029.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0031.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0141.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0145.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0151.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0155.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0168.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0172.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100b0010_f0176.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0003.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0008.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0013.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0020.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0036.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0049.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0052.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0000_f0168.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0001_f0009.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0001_f0010.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0001_f0021.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0001_f0166.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0010.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0014.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0105.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0119.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0121.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0125.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0130.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0002_f0134.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0003_f0125.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0003_f0131.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0003_f0132.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0003_f0135.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0003_f0136.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0018.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0023.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0027.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0030.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0033.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0034.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0037.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0123.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0132.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0141.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0004_f0145.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0003.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0022.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0026.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0119.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0121.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0125.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0005_f0131.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0001.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0005.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0011.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0015.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0021.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0025.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0031.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0032.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0035.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0036.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0044.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0006_f0147.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0013.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0017.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0018.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0108.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0127.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0128.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0007_f0137.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0050.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0054.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0149.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0151.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0160.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0008_f0164.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0009_f0012.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0009_f0042.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0009_f0138.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0009_f0140.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0010_f0010.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0010_f0014.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100c0010_f0114.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0053.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0057.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0163.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0167.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0168.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0173.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0000_f0177.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0055.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0061.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0065.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0071.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0072.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0075.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0076.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0092.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0001_f0096.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0002_f0062.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0002_f0066.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0003_f0103.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0003_f0122.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0003_f0126.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0003_f0210.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0003_f0214.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0063.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0067.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0079.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0196.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0200.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0212.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0004_f0216.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0005_f0052.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0005_f0056.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0005_f0120.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0006_f0086.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0006_f0094.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0006_f0097.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0006_f0101.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0066.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0148.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0151.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0155.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0160.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0164.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0171.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0007_f0175.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0008_f0066.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0008_f0077.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0008_f0159.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0008_f0169.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0008_f0179.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0082.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0086.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0098.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0107.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0123.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0127.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0132.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0009_f0194.jpg
C:\Users\abdel\OneDrive\Desktop\TF Work\Bills\ES_images\i100d0010_f0066.jpg
